place,name,blkgrps,population,households,alltransit_performance_score,state
"""5506500""","""Beloit""",24.03,33553.43,12553.11,3.2,WI
"""5506825""","""Benton""",0.1,76.46,34.4,0.0,WI
"""5506925""","""Berlin""",2.9,2804.53,1242.8,0.0,WI
"""5507200""","""Big Bend""",1.02,1155.55,464.67,1.0,WI
"""5507250""","""Big Falls""",0.0,7.74,3.01,0.0,WI
"""5507532""","""Birch Hill""",0.0,5.58,1.9,0.7,WI
"""5507550""","""Birchwood""",0.08,40.05,21.52,0.0,WI
"""5507600""","""Birnamwood""",0.09,117.22,44.77,0.0,WI
"""5507650""","""Biron""",1.36,1211.34,496.13,0.0,WI
"""5507725""","""Black Creek""",0.08,110.16,40.58,0.0,WI
"""5507800""","""Black Earth""",0.07,120.71,53.96,0.0,WI
"""5507900""","""Black River Falls""",1.79,1959.81,822.0,0.0,WI
"""5508075""","""Blair""",0.39,475.38,193.6,0.0,WI
"""5508125""","""Blanchardville""",0.02,17.41,7.47,0.0,WI
"""5508225""","""Bloomer""",0.93,1064.41,496.99,0.0,WI
"""5508265""","""Bloomfield""",4.26,4940.92,1729.73,0.0,WI
"""5508375""","""Bloomington""",0.1,87.73,37.1,0.0,WI
"""5508475""","""Blue Mounds""",0.02,35.01,13.76,0.0,WI
"""5508525""","""Blue River""",0.04,26.9,12.56,0.0,WI
"""5508560""","""Bluffview""",0.01,13.52,4.57,0.0,WI
"""5508600""","""Boaz""",0.0,5.57,2.43,0.0,WI
"""5508625""","""Bohners Lake""",2.07,1915.75,784.59,0.0,WI
"""5508725""","""Bonduel""",0.07,168.5,62.24,0.0,WI
"""5508850""","""Boscobel""",0.79,1027.92,390.5,0.0,WI
"""5508925""","""Boulder Junction""",0.01,10.54,5.44,0.0,WI
"""5509025""","""Bowler""",0.01,23.01,8.94,0.0,WI
"""5509050""","""Boyceville""",0.18,222.45,100.11,0.0,WI
"""5509075""","""Boyd""",0.1,245.52,37.32,0.0,WI
"""5509300""","""Brandon""",0.06,78.15,28.78,0.0,WI
"""5509465""","""Brice Prairie""",2.0,2045.0,751.0,0.0,WI
"""5509725""","""Brillion""",1.77,2018.08,737.92,0.0,WI
"""5509800""","""Bristol""",2.88,5830.22,2365.65,0.3,WI
"""5509925""","""Brodhead""",0.98,989.27,405.76,0.0,WI
"""5509975""","""Brokaw""",0.04,53.52,22.14,0.8,WI
"""5510025""","""Brookfield""",28.89,37180.19,14461.47,1.8,WI
"""5510075""","""Brooklyn""",0.04,75.65,29.16,0.0,WI
"""5510375""","""Brown Deer""",9.0,12076.0,5429.0,5.6,WI
"""5510425""","""Browns Lake""",1.43,2030.99,770.38,0.0,WI
"""5510450""","""Brownsville""",0.03,37.03,15.49,0.0,WI
"""5510475""","""Browntown""",0.02,23.23,9.28,0.0,WI
"""5510500""","""Bruce""",0.39,368.37,162.49,0.0,WI
"""5510550""","""Brule""",0.05,49.16,20.31,0.0,WI
"""5511062""","""Buffalo City""",0.1,175.99,77.72,0.0,WI
"""5511200""","""Burlington""",4.88,7913.83,3289.19,0.0,WI
"""5511250""","""Burnett""",0.01,6.89,2.83,0.0,WI
"""5511475""","""Butler""",2.0,1847.0,895.0,0.1,WI
"""5511500""","""Butte des Morts""",0.09,186.75,79.54,0.0,WI
"""5511525""","""Butternut""",0.01,7.41,3.23,0.0,WI
"""5511650""","""Cable""",0.01,7.54,3.83,0.0,WI
"""5511750""","""Cadott""",0.39,387.62,163.54,0.0,WI
"""5511950""","""Caledonia""",18.32,24960.45,9796.31,1.1,WI
"""5512200""","""Cambria""",0.18,160.43,57.16,0.0,WI
"""5512225""","""Cambridge""",0.16,242.04,103.32,0.0,WI
"""5512250""","""Cameron""",0.45,1030.15,409.87,0.0,WI
"""5512325""","""Campbellsport""",0.16,259.11,100.57,0.0,WI
"""5512350""","""Camp Douglas""",0.05,46.93,18.7,0.0,WI
"""5512400""","""Camp Lake""",1.51,2663.2,970.88,0.0,WI
"""5512675""","""Caroline""",0.04,38.27,13.44,0.0,WI
"""5512825""","""Cascade""",0.05,75.43,29.87,0.0,WI
"""5512850""","""Casco""",0.04,44.02,17.22,0.0,WI
"""5512950""","""Cashton""",0.25,259.24,106.79,0.0,WI
"""5513050""","""Cassville""",0.08,90.27,38.17,0.0,WI
"""5513150""","""Cataract""",0.01,12.7,4.86,0.0,WI
"""5513175""","""Catawba""",0.05,28.65,14.04,0.0,WI
"""5513300""","""Cazenovia""",0.02,25.63,9.95,0.0,WI
"""5513325""","""Cecil""",0.09,86.33,37.54,0.0,WI
"""5513375""","""Cedarburg""",6.39,9793.4,4074.83,0.0,WI
"""5513475""","""Cedar Grove""",0.83,1515.76,576.21,0.0,WI
"""5513850""","""Centuria""",0.16,196.58,77.82,0.0,WI
"""5513880""","""Chain O' Lakes""",0.2,300.36,133.56,0.0,WI
"""5514150""","""Chaseburg""",0.01,24.96,9.26,0.0,WI
"""5514175""","""Chelsea""",0.01,4.67,1.97,0.0,WI
"""5514225""","""Chenequa""",1.39,957.81,402.18,0.3,WI
"""5514325""","""Chetek""",0.72,1124.28,477.29,0.0,WI
"""5514440""","""Chief Lake""",0.96,1180.22,465.06,0.0,WI
"""5514450""","""Chili""",0.03,47.63,15.82,0.0,WI
"""5514475""","""Chilton""",1.21,2800.92,1142.12,0.0,WI
"""5514575""","""Chippewa Falls""",10.02,12609.08,5453.71,0.0,WI
"""5514850""","""Clam Lake""",0.0,1.0,0.44,0.0,WI
"""5515100""","""Clayton""",0.1,120.36,46.92,0.0,WI
"""5515250""","""Clear Lake""",0.17,245.67,108.26,0.0,WI
"""5515400""","""Cleveland""",0.19,206.32,79.59,0.0,WI
"""5515625""","""Clinton""",0.26,383.46,144.44,0.0,WI
"""5515725""","""Clintonville""",2.65,2222.05,1023.07,0.0,WI
"""5515900""","""Clyman""",0.02,14.59,5.78,0.0,WI
"""5515975""","""Cobb""",0.03,26.42,11.37,0.0,WI
"""5516025""","""Cochrane""",0.04,65.5,28.92,0.0,WI
"""5516150""","""Colby""",0.35,491.72,183.09,0.0,WI
"""5516250""","""Coleman""",0.19,180.62,82.72,0.0,WI
"""5516275""","""Colfax""",0.14,185.81,69.14,0.0,WI
"""5516350""","""Collins""",0.01,20.2,8.07,0.0,WI
"""5516375""","""Coloma""",0.02,29.04,12.56,0.0,WI
"""5516450""","""Columbus""",1.91,1779.25,824.49,1.1,WI
"""5516500""","""Combined Locks""",1.94,3386.8,1337.3,0.7,WI
"""5516575""","""Como""",2.09,2372.8,1004.27,0.0,WI
"""5516775""","""Conrath""",0.01,6.83,2.61,0.0,WI
"""5516900""","""Coon Valley""",0.13,109.86,48.51,0.0,WI
"""5517100""","""Cornell""",0.22,207.66,82.99,0.0,WI
"""5517150""","""Cornucopia""",0.01,27.66,11.07,0.6,WI
"""5517175""","""Cottage Grove""",1.4,3798.86,1253.84,0.0,WI
"""5517225""","""Couderay""",0.01,7.67,4.08,0.0,WI
"""5517425""","""Crandon""",0.31,374.59,164.51,0.0,WI
"""5517725""","""Crivitz""",0.05,68.24,29.29,0.0,WI
"""5517775""","""Cross Plains""",0.23,555.11,211.43,0.0,WI
"""5517950""","""Cuba City""",0.74,641.29,270.08,0.0,WI
"""5517975""","""Cudahy""",17.0,18350.0,7434.0,6.0,WI
"""5518025""","""Cumberland""",0.33,531.68,259.15,0.0,WI
"""5518125""","""Curtiss""",0.01,16.5,4.93,0.0,WI
"""5518500""","""Dale""",0.05,142.49,49.91,0.0,WI
"""5518575""","""Dallas""",0.04,37.55,13.85,0.0,WI
"""5518625""","""Dalton""",0.01,17.01,5.93,0.0,WI
"""5518650""","""Danbury""",0.02,21.16,11.66,0.0,WI
"""5518700""","""Dane""",0.03,61.37,24.47,0.0,WI
"""5518825""","""Darien""",0.12,292.84,93.74,0.0,WI
"""5518875""","""Darlington""",1.15,994.67,386.06,0.0,WI
"""5519250""","""Deerfield""",0.13,281.65,104.93,0.0,WI
"""5519325""","""Deer Park""",0.03,25.62,10.39,0.0,WI
"""5519350""","""DeForest""",4.12,9277.76,3431.61,0.0,WI
"""5519400""","""Delafield""",4.14,6720.12,2697.54,0.4,WI
"""5519450""","""Delavan""",6.06,7387.96,2919.04,0.0,WI
"""5519500""","""Delavan Lake""",2.04,1558.42,628.45,0.0,WI
"""5519600""","""Dellwood""",0.88,641.09,289.06,0.0,WI
"""5519700""","""Denmark""",0.29,365.37,148.49,0.0,WI
"""5519775""","""De Pere""",14.86,21334.85,8365.1,2.5,WI
"""5519850""","""De Soto""",0.02,26.5,12.02,0.0,WI
"""5520125""","""Diamond Bluff""",0.04,58.98,22.4,0.0,WI
"""5520167""","""Diaperville""",0.0,3.69,1.26,0.7,WI
"""5520175""","""Dickeyville""",0.1,147.3,57.13,0.0,WI
"""5520275""","""Dodge""",0.01,7.85,3.59,0.0,WI
"""5520350""","""Dodgeville""",0.74,1108.5,456.21,0.0,WI
"""5520450""","""Dorchester""",0.08,103.36,40.48,0.0,WI
"""5520550""","""Dousman""",1.06,1762.55,727.45,0.0,WI
"""5520675""","""Downing""",0.09,83.94,31.79,0.0,WI
"""5520725""","""Downsville""",0.02,25.85,9.72,0.0,WI
"""5520775""","""Doylestown""",0.12,107.26,48.89,0.0,WI
"""5520850""","""Dresser""",0.14,217.59,89.92,0.0,WI
"""5520875""","""Drummond""",0.01,8.45,3.8,0.0,WI
"""5520975""","""Dunbar""",0.01,3.56,1.71,0.0,WI
"""5521225""","""Durand""",0.31,275.28,118.51,0.0,WI
"""5521375""","""Dyckesville""",0.04,77.98,33.85,0.0,WI
"""5521425""","""Eagle""",0.14,255.39,88.16,0.0,WI
"""5521525""","""Eagle Lake""",1.0,1149.0,483.0,0.0,WI
"""5521625""","""Eagle River""",0.42,471.94,225.1,0.0,WI
"""5521900""","""Eastman""",0.05,60.95,23.4,0.0,WI
"""5522100""","""East Troy""",2.03,3027.96,1184.23,0.0,WI
"""5522300""","""Eau Claire""",45.29,60887.81,24552.33,3.9,WI
"""5522475""","""Eden""",0.06,65.85,27.3,0.0,WI
"""5522550""","""Edgar""",0.59,503.2,188.39,0.0,WI
"""5522575""","""Edgerton""",3.45,4236.67,1801.06,0.0,WI
"""5522700""","""Edmund""",0.01,8.28,3.46,0.0,WI
"""5522850""","""Egg Harbor""",0.07,111.67,54.86,0.0,WI
"""5522975""","""Eland""",0.09,118.2,45.09,0.0,WI
"""5523025""","""Elcho""",0.01,10.46,4.64,0.0,WI
"""5523075""","""Elderon""",0.02,21.18,8.79,0.0,WI
"""5523175""","""Eleva""",0.02,26.13,10.31,0.0,WI
"""5523275""","""Elkhart Lake""",0.32,228.17,112.35,0.0,WI
"""5523300""","""Elkhorn""",4.47,6513.44,2825.71,0.0,WI
"""5523325""","""Elk Mound""",0.12,243.56,85.32,0.0,WI
"""5523475""","""Ellison Bay""",0.05,78.44,39.28,0.0,WI
"""5523525""","""Ellsworth""",0.5,913.93,356.11,0.0,WI
"""5523575""","""Elm Grove""",5.87,6047.38,2292.59,4.3,WI
"""5523700""","""Elmwood""",0.44,329.49,139.33,0.0,WI
"""5523725""","""Elmwood Park""",0.43,473.46,211.57,4.4,WI
"""5523800""","""Elroy""",0.26,194.81,79.39,0.0,WI
"""5523850""","""Embarrass""",0.05,59.49,21.42,0.0,WI
"""5523900""","""Emerald""",0.04,39.56,14.6,0.0,WI
"""5524075""","""Endeavor""",0.02,30.72,11.52,0.0,WI
"""5524150""","""Ephraim""",0.13,166.17,78.7,0.0,WI
"""5524400""","""Ettrick""",0.02,18.46,7.87,0.0,WI
"""5524475""","""Eureka""",0.02,37.71,14.91,0.0,WI
"""5524550""","""Evansville""",1.97,2436.97,999.64,0.0,WI
"""5524700""","""Exeland""",0.01,10.5,4.98,0.0,WI
"""5524825""","""Fairchild""",0.02,21.75,8.9,0.0,WI
"""5525075""","""Fairwater""",0.03,24.79,9.54,0.0,WI
"""5525125""","""Fall Creek""",0.07,98.11,34.67,0.0,WI
"""5525150""","""Fall River""",0.26,516.28,203.05,0.0,WI
"""5525600""","""Fennimore""",0.34,328.62,131.66,0.0,WI
"""5525650""","""Fenwood""",0.03,31.97,10.12,0.0,WI
"""5525725""","""Ferryville""",0.02,28.45,12.83,0.0,WI
"""5525950""","""Fitchburg""",14.66,27766.67,11551.82,3.7,WI
"""5526175""","""Florence""",0.02,15.23,7.19,0.0,WI
"""5526275""","""Fond du Lac""",36.57,39904.13,16776.51,3.0,WI
"""5526350""","""Fontana-on-Geneva Lake""",1.57,1534.68,663.78,0.0,WI
"""5526400""","""Footville""",0.04,46.71,18.5,0.0,WI
"""5526575""","""Forest Junction""",0.08,124.97,50.89,0.0,WI
"""5526625""","""Forestville""",0.02,24.4,10.38,0.0,WI
"""5526675""","""Fort Atkinson""",7.47,7740.88,3148.64,0.0,WI
"""5526850""","""Fountain City""",0.37,326.91,155.83,0.0,WI
"""5526982""","""Fox Crossing""",6.14,11264.29,4970.98,1.7,WI
"""5527000""","""Fox Lake""",0.17,348.86,138.92,0.0,WI
"""5527075""","""Fox Point""",7.0,6706.0,2777.0,3.7,WI
"""5527125""","""Francis Creek""",0.06,80.64,34.26,0.0,WI
"""5527300""","""Franklin""",19.0,36295.0,13649.0,0.8,WI
"""5527412""","""Franks Field""",0.01,11.41,3.88,0.7,WI
"""5527500""","""Frederic""",0.05,61.48,26.08,0.0,WI
"""5527550""","""Fredonia""",0.49,821.43,301.44,0.0,WI
"""5527800""","""Fremont""",0.08,70.96,35.71,0.0,WI
"""5527875""","""French Island""",2.01,2623.52,1279.14,2.6,WI
"""5527950""","""Friendship""",0.17,302.89,118.49,0.0,WI
"""5528000""","""Friesland""",0.03,27.78,10.21,0.0,WI
"""5528200""","""Galesville""",0.08,129.71,55.21,0.0,WI
"""5528450""","""Gays Mills""",0.09,80.68,32.81,0.0,WI
"""5528625""","""Genoa""",0.02,13.5,5.33,0.0,WI
"""5528675""","""Genoa City""",0.99,2174.47,721.19,0.0,WI
"""5528875""","""Germantown""",11.75,19991.46,7915.02,0.7,WI
"""5528925""","""Gibbsville""",0.05,82.18,32.2,0.6,WI
"""5529050""","""Gillett""",0.13,115.33,51.62,0.0,WI
"""5529175""","""Gilman""",0.04,43.32,18.12,0.0,WI
"""5529200""","""Gilmanton""",0.04,41.75,15.86,0.0,WI
"""5529350""","""Glenbeulah""",0.02,20.04,8.33,0.0,WI
"""5529400""","""Glendale""",10.0,12868.0,5629.0,5.2,WI
"""5529475""","""Glen Flora""",0.01,5.65,2.63,0.0,WI
"""5529500""","""Glen Haven""",0.03,29.49,11.96,0.0,WI
"""5529625""","""Glenwood City""",0.2,319.78,128.82,0.0,WI
"""5529675""","""Glidden""",0.03,21.94,11.27,0.0,WI
"""5529750""","""Goodman""",0.02,9.51,4.82,0.0,WI
"""5529900""","""Gordon""",0.01,8.81,4.16,0.0,WI
"""5529950""","""Gotham""",0.01,11.81,4.92,0.0,WI
"""5530000""","""Grafton""",6.65,8917.13,3840.22,0.1,WI
"""5530100""","""Grand Marsh""",0.03,63.61,14.99,0.0,WI
"""5530150""","""Grand View""",0.01,5.18,2.26,0.0,WI
"""5530425""","""Granton""",0.02,14.9,5.63,0.0,WI
"""5530450""","""Grantsburg""",0.37,507.98,235.07,0.0,WI
"""5530575""","""Gratiot""",0.01,6.61,2.81,0.0,WI
"""5531000""","""Green Bay""",86.17,104633.6,42603.26,4.4,WI
"""5531075""","""Greenbush""",0.02,50.01,9.27,0.0,WI
"""5531125""","""Greendale""",9.0,14293.0,5964.0,3.2,WI
"""5531175""","""Greenfield""",26.28,37130.68,16661.91,5.9,WI
"""5531300""","""Green Lake""",1.13,625.46,325.23,0.0,WI
"""5531375""","""Greenleaf""",0.04,88.58,30.42,0.0,WI
"""5531475""","""Green Valley""",0.01,6.51,2.21,0.0,WI
"""5531575""","""Greenwood""",0.21,243.79,102.17,0.0,WI
"""5531675""","""Gresham""",0.02,35.59,13.28,0.0,WI
"""5531975""","""Hager City""",0.07,107.07,44.25,0.3,WI
"""5532075""","""Hales Corners""",6.0,7704.0,3162.0,1.7,WI
"""5532325""","""Hammond""",0.4,838.68,324.97,0.0,WI
"""5532450""","""Hancock""",0.06,47.17,20.75,0.0,WI
"""5532550""","""Hanover""",0.02,34.19,12.58,0.0,WI
"""5532790""","""Harrison""",4.78,12075.63,4209.62,0.3,WI
"""5533000""","""Hartford""",6.46,8989.64,3670.3,0.0,WI
"""5533100""","""Hartland""",6.33,7898.08,3031.81,0.3,WI
"""5533150""","""Hatfield""",0.04,50.75,22.05,0.0,WI
"""5533175""","""Hatley""",0.03,39.65,15.67,0.0,WI
"""5533225""","""Haugen""",0.01,14.43,6.14,0.0,WI
"""5533275""","""Hawkins""",0.02,20.62,9.57,0.0,WI
"""5533450""","""Hayward""",0.63,867.66,393.44,0.0,WI
"""5533500""","""Hazel Green""",0.16,207.3,81.98,0.0,WI
"""5533675""","""Hebron""",0.08,113.46,47.63,0.0,WI
"""5533825""","""Helenville""",0.02,28.33,10.79,0.0,WI
"""5533975""","""Herbster""",0.02,21.01,10.53,0.0,WI
"""5534250""","""Hewitt""",0.05,93.24,34.29,0.0,WI
"""5534450""","""Highland""",0.02,35.09,14.34,0.0,WI
"""5534575""","""Hilbert""",0.31,415.36,181.56,0.0,WI
"""5534825""","""Hillsboro""",0.13,249.5,104.04,0.0,WI
"""5535000""","""Hingham""",0.16,226.55,83.39,0.0,WI
"""5535075""","""Hixton""",0.02,24.5,10.79,0.0,WI
"""5535150""","""Hobart""",4.73,10983.0,4305.96,0.6,WI
"""5535225""","""Holcombe""",0.05,49.99,20.98,0.0,WI
"""5535400""","""Hollandale""",0.01,12.44,5.22,0.0,WI
"""5535450""","""Holmen""",2.44,6504.61,2350.59,0.0,WI
"""5535750""","""Horicon""",1.52,1759.54,690.64,0.0,WI
"""5535850""","""Hortonville""",0.65,1191.74,444.04,0.0,WI
"""5535900""","""Houlton""",0.09,118.38,42.76,0.1,WI
"""5535950""","""Howard""",8.92,19044.9,7645.15,0.4,WI
"""5536025""","""Howards Grove""",0.37,873.52,309.41,0.0,WI
"""5536250""","""Hudson""",4.62,12213.32,5125.55,0.0,WI
"""5536400""","""Humbird""",0.01,13.43,5.94,0.0,WI
"""5536525""","""Hurley""",1.37,794.59,419.44,0.0,WI
"""5536625""","""Hustisford""",0.24,291.33,122.27,0.0,WI
"""5536675""","""Hustler""",0.03,29.99,12.04,0.0,WI
"""5536800""","""Independence""",0.12,176.58,66.76,0.0,WI
"""5536925""","""Ingram""",0.01,9.93,4.62,0.0,WI
"""5537025""","""Iola""",0.25,404.78,185.7,0.0,WI
"""5537125""","""Iron Belt""",0.01,8.36,4.11,0.0,WI
"""5537150""","""Iron Ridge""",0.05,63.53,27.0,0.0,WI
"""5537175""","""Iron River""",0.03,61.77,30.38,0.0,WI
"""5537225""","""Ironton""",0.01,11.32,4.06,0.0,WI
"""5537575""","""Ixonia""",0.27,713.09,265.44,0.0,WI
"""5537675""","""Jackson""",0.48,1148.2,445.02,0.0,WI
"""5537825""","""Janesville""",44.59,56087.23,23613.37,3.3,WI
"""5537900""","""Jefferson""",3.23,4546.2,1748.1,0.0,WI
"""5538225""","""Jim Falls""",0.02,33.23,14.07,0.0,WI
"""5538350""","""Johnson Creek""",0.43,963.16,386.54,0.0,WI
"""5538600""","""Juda""",0.01,7.09,2.56,0.0,WI
"""5538625""","""Jump River""",0.0,2.15,0.9,0.0,WI
"""5538650""","""Junction City""",0.07,61.31,23.31,0.0,WI
"""5538675""","""Juneau""",0.42,580.51,184.48,0.0,WI
"""5538800""","""Kaukauna""",9.9,12548.13,5215.81,2.0,WI
"""5538900""","""Kekoskee""",0.0,4.57,1.88,0.0,WI
"""5539000""","""Kellnersville""",0.02,23.21,9.49,0.0,WI
"""5539150""","""Kendall""",0.02,21.5,7.87,0.0,WI
"""5539175""","""Kennan""",0.01,10.5,4.77,0.0,WI
"""5539225""","""Kenosha""",79.17,92314.13,34963.46,4.6,WI
"""5539250""","""Keshena""",0.36,553.37,154.61,0.0,WI
"""5539300""","""Kewaskum""",0.4,595.33,226.13,0.0,WI
"""5539350""","""Kewaunee""",0.88,1226.45,600.17,0.0,WI
"""5539525""","""Kiel""",1.41,1306.52,562.34,0.0,WI
"""5539550""","""Kieler""",0.08,62.97,28.06,0.1,WI
"""5539650""","""Kimberly""",6.32,6791.99,2911.67,2.3,WI
"""5539700""","""King""",0.41,721.53,320.15,0.0,WI
"""5539750""","""Kingston""",0.04,49.42,17.23,0.0,WI
"""5539975""","""Knapp""",0.04,54.5,20.34,0.0,WI
"""5540125""","""Knowlton""",0.06,83.25,31.46,0.0,WI
"""5540275""","""Kohler""",0.95,2465.89,999.57,1.9,WI
"""5540450""","""Krakow""",0.03,39.91,16.49,0.0,WI
"""5540550""","""Kronenwetter""",3.18,7403.59,2845.41,0.0,WI
"""5540675""","""Lac du Flambeau""",0.1,181.69,90.12,0.0,WI
"""5540750""","""Lac La Belle""",0.34,473.07,200.4,0.0,WI
"""5540775""","""La Crosse""",46.61,50817.95,20233.45,4.9,WI
"""5540850""","""Ladysmith""",2.62,2024.23,961.73,0.0,WI
"""5540875""","""La Farge""",0.15,136.33,55.32,0.0,WI
"""5541160""","""Lake Arrowhead""",0.29,381.09,166.31,0.0,WI
"""5541210""","""Lake Camelot""",0.1,81.09,35.89,0.0,WI
"""5541300""","""Lake Delton""",1.11,1706.12,854.31,0.3,WI
"""5541450""","""Lake Geneva""",6.13,7120.68,3064.51,0.0,WI
"""5541525""","""Lake Hallie""",2.42,5170.22,2032.9,0.4,WI
"""5541560""","""Lake Ivanhoe""",0.04,66.36,25.7,0.0,WI
"""5541583""","""Lake Koshkonong""",0.76,843.91,363.44,0.0,WI
"""5541645""","""Lake Lorraine""",0.14,64.51,29.15,0.0,WI
"""5541675""","""Lake Mills""",2.35,3130.9,1260.37,0.0,WI
"""5541725""","""Lake Nebagamon""",0.3,308.79,126.7,0.0,WI
"""5541765""","""Lake Ripley""",0.6,746.42,349.23,0.0,WI
"""5541772""","""Lake Sherwood""",0.04,29.97,14.37,0.0,WI
"""5541875""","""Lake Tomahawk""",0.05,52.79,21.64,0.0,WI
"""5541975""","""Lake Wazeecha""",1.42,1964.79,829.36,0.0,WI
"""5542012""","""Lake Wisconsin""",0.94,1236.28,525.89,0.0,WI
"""5542025""","""Lake Wissota""",0.57,1488.19,624.3,0.0,WI
"""5542050""","""Lakewood""",0.02,34.02,17.13,0.0,WI
"""5542250""","""Lancaster""",2.15,2088.16,894.62,0.0,WI
"""5542450""","""Lannon""",0.82,710.89,296.95,0.7,WI
"""5542475""","""Laona""",0.02,18.2,8.09,0.0,WI
"""5542805""","""Lauderdale Lakes""",1.43,1279.92,507.61,0.0,WI
"""5542825""","""La Valle""",0.02,22.01,9.44,0.0,WI
"""5543025""","""Lebanon""",0.01,24.26,9.06,0.0,WI
"""5543207""","""Legend Lake""",1.0,1262.61,484.05,0.0,WI
"""5543325""","""Lena""",0.05,46.38,20.86,0.0,WI
"""5543575""","""Leopolis""",0.01,12.49,4.49,0.0,WI
"""5543725""","""Lewis""",0.02,38.62,16.48,0.0,WI
"""5544033""","""Lily Lake""",0.09,93.78,29.49,0.0,WI
"""5544225""","""Lime Ridge""",0.02,33.97,12.17,0.0,WI
"""5544625""","""Linden""",0.01,16.72,6.84,0.0,WI
"""5544950""","""Little Chute""",7.38,11003.88,4540.54,1.9,WI
"""5545220""","""Little Round Lake""",0.48,599.72,234.74,0.0,WI
"""5545225""","""Little Sturgeon""",0.1,88.86,41.23,0.0,WI
"""5545325""","""Livingston""",0.03,32.32,10.48,0.0,WI
"""5545350""","""Lodi""",0.34,640.16,269.21,0.0,WI
"""5545400""","""Loganville""",0.01,6.48,2.34,0.0,WI
"""5545425""","""Lohrville""",0.12,345.37,102.23,0.0,WI
"""5545475""","""Lomira""",0.34,785.79,337.36,0.0,WI
"""5545575""","""Lone Rock""",0.29,223.41,104.41,0.0,WI
"""5545600""","""Long Lake""",0.0,0.65,0.31,0.0,WI
"""5545950""","""Lowell""",0.03,27.86,11.9,0.0,WI
"""5546075""","""Loyal""",0.09,103.27,39.86,0.0,WI
"""5546150""","""Lublin""",0.02,18.29,8.3,0.0,WI
"""5546200""","""Luck""",0.27,360.82,158.43,0.0,WI
"""5546400""","""Luxemburg""",0.1,229.28,83.79,0.0,WI
"""5546600""","""Lyndon Station""",0.06,85.43,32.47,0.0,WI
"""5546675""","""Lynxville""",0.04,26.72,10.92,0.0,WI
"""5546850""","""McFarland""",2.97,5376.65,2266.91,1.2,WI
"""5548000""","""Madison""",154.41,238948.48,103365.57,6.3,WI
"""5548175""","""Maiden Rock""",0.03,22.44,10.16,0.0,WI
"""5548225""","""Maine""",2.35,3007.63,1253.01,1.2,WI
"""5548350""","""Manawa""",0.41,659.49,277.8,0.0,WI
"""5548500""","""Manitowoc""",29.15,28969.21,12932.01,0.0,WI
"""5548750""","""Maple Bluff""",1.04,1435.54,580.41,5.6,WI
"""5549100""","""Marathon City""",1.8,1212.81,533.6,0.0,WI
"""5549175""","""Marengo""",0.01,12.43,4.24,0.6,WI
"""5549250""","""Maribel""",0.03,51.09,20.54,0.0,WI
"""5549300""","""Marinette""",10.08,9318.65,4416.61,0.0,WI
"""5549400""","""Marion""",0.24,200.15,84.36,0.0,WI
"""5549450""","""Markesan""",0.53,396.67,153.66,0.0,WI
"""5549500""","""Marquette""",0.01,12.06,5.51,0.0,WI
"""5549575""","""Marshall""",0.09,193.25,69.92,0.0,WI
"""5549675""","""Marshfield""",16.76,16954.98,7992.27,0.0,WI
"""5549900""","""Mason""",0.01,4.36,1.96,0.0,WI
"""5550000""","""Mattoon""",0.02,36.02,14.3,0.0,WI
"""5550025""","""Mauston""",2.51,2538.0,1010.48,0.0,WI
"""5550200""","""Mayville""",2.79,2784.04,1180.11,0.0,WI
"""5550225""","""Mazomanie""",0.16,201.31,83.14,0.0,WI
"""5550425""","""Medford""",2.79,2608.1,1237.52,0.0,WI
"""5550700""","""Mellen""",0.02,16.11,6.72,0.4,WI
"""5550750""","""Melrose""",0.02,26.62,10.63,0.0,WI
"""5550800""","""Melvina""",0.01,9.97,3.29,0.0,WI
"""5550825""","""Menasha""",16.72,18359.7,7830.13,2.5,WI
"""5551000""","""Menomonee Falls""",26.22,36801.0,15168.11,2.8,WI
"""5551025""","""Menomonie""",7.98,13215.6,4515.72,0.0,WI
"""5551150""","""Mequon""",15.96,23755.38,9112.2,1.2,WI
"""5551175""","""Mercer""",0.03,43.9,23.1,0.0,WI
"""5551250""","""Merrill""",7.23,7340.49,3292.78,0.0,WI
"""5551300""","""Merrillan""",0.04,47.13,22.06,0.0,WI
"""5551325""","""Merrimac""",0.04,38.73,15.95,0.0,WI
"""5551375""","""Merton""",1.28,2713.74,854.85,0.0,WI
"""5551575""","""Middleton""",9.76,16411.71,7448.82,4.0,WI
"""5551617""","""Middle Village""",0.03,71.87,23.99,0.0,WI
"""5551875""","""Milladore""",0.03,26.24,10.2,0.0,WI
"""5552025""","""Millston""",0.01,8.64,3.85,0.0,WI
"""5552075""","""Milltown""",0.1,181.67,77.6,0.0,WI
"""5552200""","""Milton""",1.76,2327.93,950.16,0.0,WI
