week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,10580,1,0.0295734078866394,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10583,1,0.012433248470178,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10588,1,0.0398868747480993,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10588,1,0.0398868747480993,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10589,1,0.032146656363913,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10590,1,0.0152244629946681,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10591,1,0.0261152540825504,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10594,1,0.0135367344168786,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10595,1,0.0249125188748996,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10596,1,0.0446250788280057,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10597,1,0.0013729409404841,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10598,1,0.0245074656038984,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01060,1,0.0154439994873391,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
